Player,Opp,Team,Pos,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,FFPts
Kasen Williams,SF,SEA,WR,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Bell,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Kumerow,Den,CIN,WR,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquez North,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Jones,Chi,DAL,WR,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roger Lewis,Wsh,NYG,WR,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Rush,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dom Williams,@Ind,SDG,WR,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,Min,CAR,WR,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Harris,Atl,NOR,WR,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Taylor,@Cin,DEN,WR,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernard Reedy,LA,TAM,WR,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul McRoberts,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wendall Williams,@NE,HOU,WR,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Dable,Wsh,NYG,WR,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jennings,@Mia,CLE,WR,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Erickson,Den,CIN,WR,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devon Cajuste,@Sea,SFO,WR,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Mathews,NYJ,KAN,WR,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keyarris Garrett,Min,CAR,WR,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanner McEvoy,SF,SEA,WR,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bryce Treggs,Pit,PHI,WR,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,SD,IND,WR,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Johnny Holton,@Ten,OAK,WR,W 17-10,0/0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nelson Spruce,@TB,LAR,WR,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalin Marshall,@KC,NYJ,WR,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,5.0,0.0,1.0,0.0,-1.0
Devin Hester,@Jax,BAL,WR,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
Preston Parker,** BYE **,FA,WR,,,,,,,,,,,,,,,,
Zach Miller,@Dal,CHI,TE,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,78.0,2.0,9.0,0.0,0.0,0.0,19.0
Coby Fleener,Atl,NOR,TE,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,109.0,1.0,11.0,0.0,0.0,0.0,16.0
Cameron Brate,LA,TAM,TE,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,2.0,10.0,0.0,0.0,0.0,16.0
Jimmy Graham,SF,SEA,TE,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,1.0,9.0,0.0,1.0,0.0,14.0
Travis Kelce,NYJ,KAN,TE,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,1.0,7.0,0.0,0.0,0.0,14.0
Kyle Rudolph,@Car,MIN,TE,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,70.0,1.0,10.0,0.0,0.0,0.0,13.0
Gary Barnidge,@Mia,CLE,TE,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.0,0.0,6.0,1.0,0.0,0.0,8.0
Demetrius Harris,NYJ,KAN,TE,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,0.0,0.0,1.0,7.0
Greg Olsen,Min,CAR,TE,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,64.0,0.0,10.0,0.0,0.0,0.0,6.0
Brent Celek,Pit,PHI,TE,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,4.0,0.0,0.0,0.0,6.0
John Phillips,@Cin,DEN,TE,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,4.0,0.0,0.0,0.0,6.0
Jack Doyle,SD,IND,TE,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,0.0,6.0,0.0,0.0,0.0,6.0
Eric Ebron,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,69.0,0.0,8.0,0.0,0.0,0.0,6.0
Richard Rodgers,Det,GNB,TE,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,3.0,0.0,0.0,0.0,6.0
Jordan Reed,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,7.0,0.0,0.0,0.0,5.0
Ryan Griffin,@NE,HOU,TE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,52.0,0.0,10.0,0.0,0.0,0.0,5.0
Jace Amaro,Oak,TEN,TE,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,0.0,4.0,0.0,0.0,0.0,5.0
Hunter Henry,@Ind,SDG,TE,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,0.0,5.0,0.0,1.0,0.0,5.0
Dennis Pitta,@Jax,BAL,TE,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42.0,0.0,8.0,0.0,0.0,0.0,4.0
Dion Sims,Cle,MIA,TE,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,0.0,4.0,0.0,0.0,0.0,4.0
Dwayne Allen,SD,IND,TE,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,5.0,0.0,0.0,0.0,3.0
C.J. Uzomah,Den,CIN,TE,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,4.0,0.0,0.0,0.0,3.0
Jason Witten,Chi,DAL,TE,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0
Marcedes Lewis,Bal,JAC,TE,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,3.0,0.0,0.0,0.0,2.0
Jacob Tamme,@NO,ATL,TE,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,4.0,0.0,0.0,0.0,2.0
Ed Dickson,Min,CAR,TE,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,2.0
Garrett Celek,@Sea,SFO,TE,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,4.0,0.0,0.0,0.0,2.0
Clive Walford,@Ten,OAK,TE,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,3.0,0.0,0.0,0.0,2.0
Jeff Heuerman,@Cin,DEN,TE,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0
Nick O'Leary,Ari,BUF,TE,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,1.0,0.0,0.0,0.0,2.0
Martellus Bennett,Hou,NWE,TE,W 27-0,0/0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0
Jared Cook,Det,GNB,TE,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,3.0,0.0,0.0,0.0,1.0
Julius Thomas,Bal,JAC,TE,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,5.0,0.0,0.0,0.0,1.0
Rhett Ellison,@Car,MIN,TE,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0
Sean McGrath,@Ind,SDG,TE,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0
Larry Donnell,Wsh,NYG,TE,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,0.0,0.0,0.0,1.0
Darren Fells,@Buf,ARI,TE,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,1.0
Trey Burton,Pit,PHI,TE,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,6.0,0.0,0.0,0.0,1.0
Justin Perillo,Det,GNB,TE,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0
Jesse James,@Phi,PIT,TE,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,1.0
Will Tye,Wsh,NYG,TE,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,5.0,0.0,0.0,0.0,1.0
Cole Wick,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0
Ross Travis,NYJ,KAN,TE,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0
Antonio Gates,@Ind,SDG,TE,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Winslow,@KC,NYJ,TE,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Watson,@Jax,BAL,TE,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Smith,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon Davis,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Fasano,Oak,TEN,TE,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Daniels,@Cin,DEN,TE,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delanie Walker,Oak,TEN,TE,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Fells,Wsh,NYG,TE,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Spaeth,@Phi,PIT,TE,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Chandler,Hou,NWE,TE,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clark Harris,Den,CIN,TE,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Davis,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Stevens,Oak,TEN,TE,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kellen Davis,@KC,NYJ,TE,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Mulligan,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Johnson,@Phi,PIT,TE,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Casey,@Cin,DEN,TE,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Coffman,SD,IND,TE,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bear Pascoe,Hou,NWE,TE,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Pettigrew,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Myers,LA,TAM,TE,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0
Jermaine Gresham,@Buf,ARI,TE,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rob Gronkowski,Hou,NWE,TE,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tony Moeaki,@Dal,CHI,TE,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Dray,Ari,BUF,TE,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Graham,@Cin,DEN,TE,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clay Harbor,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Hoomanawanui,Atl,NOR,TE,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McCoy,SF,SEA,TE,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Quarless,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brockel,Min,CAR,TE,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Cumberland,@Ind,SDG,TE,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Paulsen,@Dal,CHI,TE,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Kendricks,@TB,LAR,TE,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Rob Housler,@Dal,CHI,TE,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Miller,@Sea,SFO,TE,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgil Green,@Cin,DEN,TE,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Stocker,LA,TAM,TE,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ausberry,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Clay,Ari,BUF,TE,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Niles Paul,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Williams,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Cameron,Cle,MIA,TE,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Lee Smith,@Ten,OAK,TE,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
Orson Charles,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladarius Green,@Phi,PIT,TE,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Hanna,Chi,DAL,TE,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Scruggs,Hou,NWE,TE,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Supernaw,Oak,TEN,TE,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Dominique Jones,Cle,MIA,TE,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek Carrier,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Ford,@Jax,BAL,TE,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Helfet,SF,SEA,TE,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bostick,@KC,NYJ,TE,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ifeanyi Momah,@Buf,ARI,TE,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Eifert,Den,CIN,TE,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Ertz,Pit,PHI,TE,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gavin Escobar,Chi,DAL,TE,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vance McDonald,@Sea,SFO,TE,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
Michael Williams,Hou,NWE,TE,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mychal Rivera,@Ten,OAK,TE,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Gragg,Ari,BUF,TE,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levine Toilolo,@NO,ATL,TE,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justice Cunningham,@TB,LAR,TE,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Willson,SF,SEA,TE,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0
Josh Hill,Atl,NOR,TE,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Pantale,Pit,PHI,TE,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothy Wright,@GB,DET,TE,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,SF,SEA,TE,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MarQueis Gray,Cle,MIA,TE,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Sudfeld,@KC,NYJ,TE,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Stoneburner,@TB,LAR,TE,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Fiedorowicz,@NE,HOU,TE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crockett Gillmore,@Jax,BAL,TE,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Seferian-Jenkins,@KC,NYJ,TE,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy Niklas,@Buf,ARI,TE,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brian Leonhardt,@Car,MIN,TE,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcel Jensen,@NYG,WAS,TE,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asante Cleveland,@Ind,SDG,TE,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nic Jacobs,Bal,JAC,TE,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Annen,Ari,BUF,TE,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RaShaun Allen,Atl,NOR,TE,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James O'Shaughnessy,NYJ,KAN,TE,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,@Car,MIN,TE,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randall Telfer,@Mia,CLE,TE,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Christian,Ari,BUF,TE,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neal Sterling,Bal,JAC,TE,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blake Bell,@Sea,SFO,TE,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Chris Manhertz,Atl,NOR,TE,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Boyle,@Jax,BAL,TE,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Waller,@Jax,BAL,TE,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
