Player,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Zach Hocker,TAM,K,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Coons,LAR,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandler Catanzaro,NYJ,K,Atl,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon McManus,DEN,K,@KC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairo Santos,KAN,K,Den,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Parkey,MIA,K,@Bal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Boswell,PIT,K,@Det,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kasey Redfern,DET,K,Pit,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Murray,TAM,K,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Gay,TEN,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Myers,JAC,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Brindza,NYJ,K,Atl,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Lambo,JAC,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Franks,MIA,K,@Bal,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roberto Aguayo,CHI,K,@NO,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wil Lutz,NOR,K,Chi,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aldrick Rosas,NYG,K,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Elliott,PHI,K,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zane Gonzalez,CLE,K,Min,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Butker,KAN,K,Den,,,,,,,,,,,,,,,,,,,,,,,,,,,
Younghoe Koo,LAC,K,@NE,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka'imi Fairbairn,HOU,K,@Sea,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Rose,WAS,K,Dal,,,,,,,,,,,,,,,,,,,,,,,,,,,
