Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Maxx Williams,BAL,TE,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.0,,,,,,0.2
Blake Bell,SFO,TE,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.9,0.0,,,,,,0.2
Logan Paulsen,CHI,TE,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.2,0.0,,,,,,0.2
Erik Swoope,IND,TE,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,,,,,,0.2
David Johnson,PIT,TE,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,,,,,,0.2
Rhett Ellison,MIN,TE,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.6,0.0,,,,,,0.2
Troy Niklas,ARI,TE,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,0.2
Niles Paul,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.7,0.0,,,,,,0.1
Jim Dray,BUF,TE,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0,,,,,,0.1
Ross Travis,KAN,TE,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0,,,,,,0.1
Randall Telfer,CLE,TE,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0,,,,,,0.1
Seth DeValve,CLE,TE,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0,,,,,,0.1
MarQueis Gray,MIA,TE,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0,,,,,,0.1
Gavin Escobar,DAL,TE,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,,,,,,0.1
Temarrick Hemingway,LAR,TE,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0,,,,,,0.1
Brandon Bostick,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0,,,,,,0.1
Antonio Gates,SDG,TE,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kellen Winslow,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Benjamin Watson,BAL,TE,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alex Smith,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Owen Daniels,DEN,TE,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Delanie Walker,TEN,TE,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Fells,NYG,TE,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matt Spaeth,PIT,TE,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Scott Chandler,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Clark Harris,CIN,TE,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Fred Davis,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Craig Stevens,TEN,TE,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matthew Mulligan,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Casey,DEN,TE,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chase Coffman,IND,TE,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bear Pascoe,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Pettigrew,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tony Moeaki,CHI,TE,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Garrett Graham,DEN,TE,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Clay Harbor,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Hoomanawanui,NOR,TE,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony McCoy,SEA,TE,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andrew Quarless,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Richie Brockel,CAR,TE,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeff Cumberland,SDG,TE,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rob Housler,CHI,TE,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bruce Miller,SFO,TE,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Virgil Green,DEN,TE,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Luke Stocker,TAM,TE,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Ausberry,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
D.J. Williams,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Orson Charles,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ladarius Green,PIT,TE,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Hanna,DAL,TE,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Scruggs,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dominique Jones,MIA,TE,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derek Carrier,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chase Ford,BAL,TE,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cooper Helfet,SEA,TE,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ifeanyi Momah,ARI,TE,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Eifert,CIN,TE,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zach Ertz,PHI,TE,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Williams,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mychal Rivera,OAK,TE,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Gragg,BUF,TE,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justice Cunningham,LAR,TE,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Pantale,PHI,TE,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Timothy Wright,DET,TE,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Williams,SEA,TE,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zach Sudfeld,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jake Stoneburner,LAR,TE,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Austin Seferian-Jenkins,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Leonhardt,MIN,TE,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Marcel Jensen,WAS,TE,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Asante Cleveland,SDG,TE,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nic Jacobs,JAC,TE,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Blake Annen,BUF,TE,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
RaShaun Allen,NOR,TE,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justin Perillo,GNB,TE,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James O'Shaughnessy,KAN,TE,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
MyCole Pruitt,MIN,TE,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Gerald Christian,BUF,TE,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Neal Sterling,JAC,TE,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Manhertz,NOR,TE,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nick Boyle,BAL,TE,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darren Waller,BAL,TE,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Busta Anderson,SFO,TE,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ben Koyack,JAC,TE,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kennard Backman,GNB,TE,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
AJ Derby,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
E.J. Bibbs,CLE,TE,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jerome Cunningham,TEN,TE,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wes Saxton,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nick Vannett,SEA,TE,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jerell Adams,NYG,TE,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Morgan II,MIN,TE,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dan Vitale,BUF,TE,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rico Darnell Gathers,DAL,TE,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Thomas Duarte,MIA,TE,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Beau Sandland,CAR,TE,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ben Braunecker,CHI,TE,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matt LaCosse,NYG,TE,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony Denham,HOU,TE,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Williams,NWE,TE,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alan Cross,TAM,TE,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Braedon Bowman,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Parker,NYJ,TE,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dillon Gordon,PHI,TE,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Joshua Perkins,ATL,TE,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Scott Simonson,CAR,TE,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Xavier Grimble,PIT,TE,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Seahawks,SEA,DST,SF,W 37-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12.0
Texans,HOU,DST,@NE,L 0-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.7
Bengals,CIN,DST,Den,L 17-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.2
Broncos,DEN,DST,@Cin,W 29-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.1
Ravens,BAL,DST,@Jax,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.9
Raiders,OAK,DST,@Ten,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.8
Steelers,PIT,DST,@Phi,L 3-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.7
Cardinals,ARI,DST,@Buf,L 18-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.5
Panthers,CAR,DST,Min,L 10-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.3
Buccaneers,TAM,DST,LA,L 32-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.3
Giants,NYG,DST,Wsh,L 27-29,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.8
Jets,NYJ,DST,@KC,L 3-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.8
Dolphins,MIA,DST,Cle,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.7
Packers,GNB,DST,Det,W 34-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.7
Rams,LAR,DST,@TB,W 37-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.7
Patriots,NWE,DST,Hou,W 27-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.4
Bills,BUF,DST,Ari,W 33-18,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.3
Vikings,MIN,DST,@Car,W 22-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.9
Jaguars,JAC,DST,Bal,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.9
Chargers,SDG,DST,@Ind,L 22-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.8
Chiefs,KAN,DST,NYJ,W 24-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.7
Browns,CLE,DST,@Mia,L 24-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.2
Lions,DET,DST,@GB,L 27-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.1
Bears,CHI,DST,@Dal,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.1
Redskins,WAS,DST,@NYG,W 29-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0
49ers,SFO,DST,@Sea,L 18-37,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.7
Titans,TEN,DST,Oak,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.6
Cowboys,DAL,DST,Chi,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.6
Colts,IND,DST,SD,W 26-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.9
Saints,NOR,DST,Atl,L 32-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.7
Eagles,PHI,DST,Pit,W 34-3,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.3
Falcons,ATL,DST,@NO,W 45-32,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.3
Adam Vinatieri,IND,K,SD,W 26-22,,,,,,,,,,,1.1/1.1,0.5/0.6,0/0,1.8/2,2.9/2.9,9.2
Steven Hauschka,SEA,K,SF,W 37-18,,,,,,,,,,,1/1,0.5/0.6,0/0,1.7/1.9,2.7/2.8,8.5
Josh Brown,NYG,K,Wsh,L 27-29,,,,,,,,,,,1/1,0.5/0.6,0/0,1.7/1.9,2.8/2.8,8.5
Roberto Aguayo,TAM,K,LA,L 32-37,,,,,,,,,,,1.1/1.1,0.5/0.6,0/0,1.8/2,2.5/2.5,8.4
Matt Bryant,ATL,K,@NO,W 45-32,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/1.9,2.7/2.7,8.4
Dan Bailey,DAL,K,Chi,W 31-17,,,,,,,,,,,1/1,0.5/0.5,0/0,1.7/1.8,2.7/2.7,8.4
Mason Crosby,GNB,K,Det,W 34-27,,,,,,,,,,,1/1,0.5/0.6,0/0,1.6/1.9,2.9/3,8.3
Justin Tucker,BAL,K,@Jax,W 19-17,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/1.9,2.3/2.4,7.9
Jason Myers,JAC,K,Bal,L 17-19,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.6/2,2.5/2.7,7.9
Graham Gano,CAR,K,Min,L 10-22,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/2,2.6/2.8,7.9
Chris Boswell,PIT,K,@Phi,L 3-34,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/2,2.1/2.2,7.8
Stephen Gostkowski,NWE,K,Hou,W 27-0,,,,,,,,,,,0.9/0.9,0.4/0.5,0/0,1.6/1.7,2.4/2.4,7.7
Cairo Santos,KAN,K,NYJ,W 24-3,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.6/2,2.3/2.5,7.7
Matt Prater,DET,K,@GB,L 27-34,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.6/1.7,2.3/2.3,7.6
Andrew Franks,MIA,K,Cle,W 30-24,,,,,,,,,,,0.9/1,0.4/0.6,0/0,1.5/1.9,2.5/2.7,7.5
Josh Lambo,SDG,K,@Ind,L 22-26,,,,,,,,,,,0.9/1,0.4/0.6,0/0,1.5/1.9,2.4/2.6,7.5
Blair Walsh,MIN,K,@Car,W 22-10,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/2,1.8/1.9,7.5
Chandler Catanzaro,ARI,K,@Buf,L 18-33,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2.6/2.8,7.4
Wil Lutz,NOR,K,Atl,L 32-45,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.4/1.7,2.8/3.1,7.4
Sebastian Janikowski,OAK,K,@Ten,W 17-10,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2.4/2.5,7.2
Ryan Succop,TEN,K,Oak,L 10-17,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2.3/2.5,7.1
Nick Folk,NYJ,K,@KC,L 3-24,,,,,,,,,,,0.9/1,0.4/0.6,0/0,1.5/1.8,2.2/2.4,7.0
Nick Novak,HOU,K,@NE,L 0-27,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2/2.1,7.0
Connor Barth,CHI,K,@Dal,L 17-31,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2.2/2.4,7.0
Dan Carpenter,BUF,K,Ari,W 33-18,,,,,,,,,,,0.9/0.9,0.4/0.5,0/0,1.4/1.7,2.2/2.3,6.9
Dustin Hopkins,WAS,K,@NYG,W 29-27,,,,,,,,,,,0.9/0.9,0.4/0.5,0/0,1.5/1.7,2.1/2.2,6.9
Mike Nugent,CIN,K,Den,L 17-29,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.4/1.8,2/2.2,6.7
Caleb Sturgis,PHI,K,Pit,W 34-3,,,,,,,,,,,0.9/0.9,0.4/0.5,0/0,1.4/1.7,2/2.2,6.6
Brandon McManus,DEN,K,@Cin,W 29-17,,,,,,,,,,,0.9/0.9,0.4/0.5,0/0,1.4/1.7,1.8/1.9,6.4
Cody Parkey,CLE,K,@Mia,L 24-30,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.4/1.6,1.8/1.9,6.3
Greg Zuerlein,LAR,K,@TB,W 37-32,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.7,1.6/1.9,5.8
Phil Dawson,SFO,K,@Sea,L 18-37,,,,,,,,,,,0.8/0.8,0.4/0.4,0/0,1.3/1.5,1.5/1.6,5.7
Jay Feely,FA,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,
Shayne Graham,ATL,K,@NO,W 45-32,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Billy Cundiff,CLE,K,@Mia,L 24-30,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Scobee,NOR,K,Atl,L 32-45,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Robbie Gould,CHI,K,@Dal,L 17-31,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Shaun Suisham,PIT,K,@Phi,L 3-34,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Garrett Hartley,PIT,K,@Phi,L 3-34,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Alex Henery,FA,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,
Kai Forbath,NOR,K,Atl,L 32-45,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Randy Bullock,NYG,K,Wsh,L 27-29,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Brandon Bogotay,TAM,K,LA,L 32-37,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Zach Hocker,CIN,K,Den,L 17-29,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Travis Coons,CLE,K,@Mia,L 24-30,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Patrick Murray,CLE,K,@Mia,L 24-30,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Jordan Gay,BUF,K,Ari,W 33-18,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Kyle Brindza,NYJ,K,@KC,L 3-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
