Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
A.J. Derby,DEN,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Geoff Swaim,DAL,TE,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
E.J. Bibbs,CLE,TE,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Khari Lee,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jerome Cunningham,TEN,TE,@Ind,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Wes Saxton,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Daniel Brown,CHI,TE,@NYG,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Hunter Henry,SDG,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Austin Hooper,ATL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Nick Vannett,SEA,TE,Phi,W 26-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Temarrick Hemingway,LAR,TE,Mia,L 10-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Morgan II,MIN,TE,Ari,W 30-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dan Vitale,CLE,TE,Pit,L 9-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rico Darnell Gathers,DAL,TE,Bal,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Thomas Duarte,MIA,TE,@LA,W 14-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Beau Sandland,CAR,TE,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cole Wick,DET,TE,Jax,W 26-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Matt LaCosse,NYG,TE,Chi,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Erik Swoope,IND,TE,Ten,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anthony Denham,HOU,TE,@Oak,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bryce Williams,NWE,TE,@SF,W 30-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alan Cross,TAM,TE,@KC,W 19-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Braedon Bowman,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Brian Parker,NYJ,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Dillon Gordon,PHI,TE,@Sea,L 15-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joshua Perkins,ATL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Ross Travis,KAN,TE,TB,L 17-19,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Scott Simonson,CAR,TE,NO,W 23-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Xavier Grimble,PIT,TE,@Cle,W 24-9,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Giants,NYG,DST,Chi,W 22-16,,,,1.5,,,,,,,,,,,,0.0,2.8,1.8,0.9,1.5,0.1,0.0,10.0
Dolphins,MIA,DST,@LA,W 14-10,,,,1.4,,,,,,,,,,,,0.0,2.6,1.2,0.6,1.4,0.1,0.0,8.2
Raiders,OAK,DST,Hou,W 27-20,,,,1.4,,,,,,,,,,,,0.0,3.0,1.0,0.5,1.4,0.1,0.1,8.1
Vikings,MIN,DST,Ari,W 30-24,,,,1.6,,,,,,,,,,,,0.0,2.5,1.7,0.8,1.6,0.1,0.0,8.1
Seahawks,SEA,DST,Phi,W 26-15,,,,1.2,,,,,,,,,,,,0.0,2.4,1.7,0.8,1.2,0.1,0.0,7.9
Eagles,PHI,DST,@Sea,L 15-26,,,,1.0,,,,,,,,,,,,0.0,3.0,1.2,0.6,1.0,0.1,0.0,7.9
Lions,DET,DST,Jax,W 26-19,,,,1.3,,,,,,,,,,,,0.0,3.4,1.4,0.7,1.3,0.1,0.1,7.7
Bengals,CIN,DST,Buf,L 12-16,,,,1.2,,,,,,,,,,,,0.0,2.8,1.0,0.5,1.2,0.1,0.0,7.7
Cardinals,ARI,DST,@Min,L 24-30,,,,0.9,,,,,,,,,,,,0.0,2.4,1.1,0.6,0.9,0.1,0.1,7.7
Patriots,NWE,DST,@SF,W 30-17,,,,0.7,,,,,,,,,,,,0.0,3.5,1.5,0.7,0.7,0.1,0.0,7.7
Cowboys,DAL,DST,Bal,W 27-17,,,,1.3,,,,,,,,,,,,0.0,2.4,1.3,0.7,1.3,0.1,0.1,7.5
Rams,LAR,DST,Mia,L 10-14,,,,1.0,,,,,,,,,,,,0.0,2.7,1.2,0.6,1.0,0.1,0.0,7.4
Steelers,PIT,DST,@Cle,W 24-9,,,,0.8,,,,,,,,,,,,0.0,3.0,1.3,0.7,0.8,0.1,0.0,7.1
Chiefs,KAN,DST,TB,L 17-19,,,,1.4,,,,,,,,,,,,0.0,2.5,1.2,0.6,1.4,0.1,0.0,7.0
Titans,TEN,DST,@Ind,L 17-24,,,,1.4,,,,,,,,,,,,0.0,2.5,1.0,0.5,1.4,0.1,0.1,6.7
Redskins,WAS,DST,GB,W 42-24,,,,0.8,,,,,,,,,,,,0.0,2.7,1.4,0.7,0.8,0.1,0.1,6.1
Saints,NOR,DST,@Car,L 20-23,,,,1.3,,,,,,,,,,,,0.0,3.0,0.8,0.4,1.3,0.1,0.1,6.0
Buccaneers,TAM,DST,@KC,W 19-17,,,,0.8,,,,,,,,,,,,0.0,2.8,1.1,0.6,0.8,0.1,0.1,6.0
Packers,GNB,DST,@Wsh,L 24-42,,,,1.1,,,,,,,,,,,,0.0,1.9,1.4,0.7,1.1,0.1,0.0,6.0
Ravens,BAL,DST,@Dal,L 17-27,,,,1.0,,,,,,,,,,,,0.0,1.9,1.3,0.7,1.0,0.1,0.0,5.8
Panthers,CAR,DST,NO,W 23-20,,,,1.4,,,,,,,,,,,,0.0,2.0,1.1,0.5,1.4,0.1,0.1,5.6
Bills,BUF,DST,@Cin,W 16-12,,,,1.0,,,,,,,,,,,,0.0,2.6,0.7,0.4,1.0,0.1,0.0,5.5
Colts,IND,DST,Ten,W 24-17,,,,1.0,,,,,,,,,,,,0.0,2.6,1.4,0.7,1.0,0.1,0.0,5.3
Bears,CHI,DST,@NYG,L 16-22,,,,1.1,,,,,,,,,,,,0.0,1.9,1.0,0.5,1.1,0.1,0.0,5.3
Jaguars,JAC,DST,@Det,L 19-26,,,,0.7,,,,,,,,,,,,0.0,2.6,0.7,0.3,0.7,0.1,0.0,5.0
Texans,HOU,DST,@Oak,L 20-27,,,,0.7,,,,,,,,,,,,0.0,1.9,1.0,0.5,0.7,0.1,0.0,4.4
Browns,CLE,DST,Pit,L 9-24,,,,1.3,,,,,,,,,,,,0.0,2.1,1.1,0.6,1.3,0.1,0.1,4.3
49ers,SFO,DST,NE,L 17-30,,,,0.7,,,,,,,,,,,,0.0,1.9,1.0,0.5,0.7,0.1,0.1,3.6
Falcons,ATL,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,DEN,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Jets,NYJ,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,SDG,DST,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,
Matt Prater,DET,K,Jax,W 26-19,,,,,,,,,,,1.3/1.3,0.6/0.7,0/0,2.2/2.4,3.1/3.2,,,,,,,,10.5
Stephen Gostkowski,NWE,K,@SF,W 30-17,,,,,,,,,,,1.1/1.1,0.5/0.6,0/0,1.9/2.1,3.6/3.6,,,,,,,,10.0
Dan Bailey,DAL,K,Bal,W 27-17,,,,,,,,,,,1.3/1.3,0.6/0.7,0/0,2.1/2.3,2.6/2.6,,,,,,,,9.7
Adam Vinatieri,IND,K,Ten,W 24-17,,,,,,,,,,,1.2/1.2,0.6/0.7,0/0,2/2.2,2.7/2.8,,,,,,,,9.6
Dustin Hopkins,WAS,K,GB,W 42-24,,,,,,,,,,,1.3/1.4,0.6/0.8,0/0,2.1/2.5,2.4/2.6,,,,,,,,9.3
Graham Gano,CAR,K,NO,W 23-20,,,,,,,,,,,1.1/1.2,0.5/0.7,0/0,1.8/2.2,2.8/3.1,,,,,,,,8.8
Cairo Santos,KAN,K,TB,L 17-19,,,,,,,,,,,1.2/1.3,0.5/0.7,0/0,1.9/2.3,2.4/2.6,,,,,,,,8.6
Steven Hauschka,SEA,K,Phi,W 26-15,,,,,,,,,,,1.1/1.2,0.5/0.7,0/0,1.9/2.2,2.3/2.4,,,,,,,,8.5
Wil Lutz,NOR,K,@Car,L 20-23,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/1.9,2.9/3.2,,,,,,,,8.2
Caleb Sturgis,PHI,K,@Sea,L 15-26,,,,,,,,,,,1.2/1.3,0.5/0.7,0/0,2/2.4,1.7/1.8,,,,,,,,8.1
Robbie Gould,NYG,K,Chi,W 22-16,,,,,,,,,,,1.1/1.1,0.5/0.6,0/0,1.8/2.1,2.2/2.4,,,,,,,,8.1
Sebastian Janikowski,OAK,K,Hou,W 27-20,,,,,,,,,,,1.1/1.2,0.5/0.7,0/0,1.8/2.2,2.3/2.5,,,,,,,,8.1
Ryan Succop,TEN,K,@Ind,L 17-24,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,3.1/3.4,,,,,,,,7.9
Justin Tucker,BAL,K,@Dal,L 17-27,,,,,,,,,,,1/1,0.5/0.6,0/0,1.8/1.9,1.6/1.6,,,,,,,,7.8
Dan Carpenter,BUF,K,@Cin,W 16-12,,,,,,,,,,,1/1,0.4/0.6,0/0,1.6/1.9,2.5/2.6,,,,,,,,7.8
Chris Boswell,PIT,K,@Cle,W 24-9,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2.7/2.9,,,,,,,,7.6
Mike Nugent,CIN,K,Buf,L 12-16,,,,,,,,,,,1/1.2,0.5/0.7,0/0,1.7/2.3,2.2/2.6,,,,,,,,7.5
Nick Novak,HOU,K,@Oak,L 20-27,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.7/2.1,1.8/2,,,,,,,,7.5
Mason Crosby,GNB,K,@Wsh,L 24-42,,,,,,,,,,,1/1,0.4/0.6,0/0,1.6/1.9,2.2/2.4,,,,,,,,7.4
Cody Parkey,CLE,K,Pit,L 9-24,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/1.9,2.1/2.3,,,,,,,,7.4
Phil Dawson,SFO,K,NE,L 17-30,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2/2.1,,,,,,,,7.1
Jason Myers,JAC,K,@Det,L 19-26,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2/2.1,,,,,,,,7.0
Greg Zuerlein,LAR,K,Mia,L 10-14,,,,,,,,,,,0.9/1.1,0.4/0.6,0/0,1.5/1.9,1.7/1.9,,,,,,,,6.6
Roberto Aguayo,TAM,K,@KC,W 19-17,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.4/1.7,1.8/1.9,,,,,,,,6.3
Kai Forbath,MIN,K,Ari,W 30-24,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,1.5/1.6,,,,,,,,6.3
Chandler Catanzaro,ARI,K,@Min,L 24-30,,,,,,,,,,,0.8/0.8,0.4/0.5,0/0,1.3/1.5,2/2.1,,,,,,,,6.1
Andrew Franks,MIA,K,@LA,W 14-10,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.7,1.7/1.9,,,,,,,,6.1
Connor Barth,CHI,K,@NYG,L 16-22,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.6,1.5/1.6,,,,,,,,5.9
Jay Feely,FA,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Shayne Graham,ATL,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Billy Cundiff,CLE,K,Pit,L 9-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Matt Bryant,ATL,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Josh Brown,NYG,K,Chi,W 22-16,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Josh Scobee,NOR,K,@Car,L 20-23,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Shaun Suisham,PIT,K,@Cle,W 24-9,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Nick Folk,NYJ,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Garrett Hartley,PIT,K,@Cle,W 24-9,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Alex Henery,FA,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Blair Walsh,MIN,K,Ari,W 30-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Randy Bullock,PIT,K,@Cle,W 24-9,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Brandon Bogotay,TAM,K,@KC,W 19-17,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Zach Hocker,CIN,K,Buf,L 12-16,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Travis Coons,CLE,K,Pit,L 9-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Brandon McManus,DEN,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Patrick Murray,CLE,K,Pit,L 9-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Jordan Gay,BUF,K,@Cin,W 16-12,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,,,,,,,,0.0
Kyle Brindza,NYJ,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
Josh Lambo,SDG,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,,,,,,,,
