Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,FFPts
Temarrick Hemingway,LAR,TE,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,,,,,,0.0
Antonio Gates,SDG,TE,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kellen Winslow,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Benjamin Watson,BAL,TE,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alex Smith,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Owen Daniels,DEN,TE,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Daniel Fells,NYG,TE,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matt Spaeth,PIT,TE,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Scott Chandler,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brent Celek,PHI,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Clark Harris,CIN,TE,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Fred Davis,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Craig Stevens,TEN,TE,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matthew Mulligan,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Casey,DEN,TE,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chase Coffman,IND,TE,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jared Cook,GNB,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Bear Pascoe,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Pettigrew,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tony Moeaki,CHI,TE,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Garrett Graham,DEN,TE,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Clay Harbor,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Hoomanawanui,NOR,TE,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony McCoy,SEA,TE,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Andrew Quarless,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Richie Brockel,CAR,TE,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jeff Cumberland,SDG,TE,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rob Housler,CHI,TE,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bruce Miller,SFO,TE,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Virgil Green,DEN,TE,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Luke Stocker,TAM,TE,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Ausberry,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
D.J. Williams,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jordan Cameron,MIA,TE,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Julius Thomas,JAC,TE,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Orson Charles,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ladarius Green,PIT,TE,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
James Hanna,DAL,TE,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Greg Scruggs,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dominique Jones,MIA,TE,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Derek Carrier,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chase Ford,BAL,TE,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cooper Helfet,SEA,TE,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ifeanyi Momah,ARI,TE,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Tyler Eifert,CIN,TE,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zach Ertz,PHI,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Vance McDonald,SFO,TE,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Michael Williams,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Mychal Rivera,OAK,TE,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Gragg,BUF,TE,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justice Cunningham,LAR,TE,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Josh Hill,NOR,TE,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Pantale,PHI,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Timothy Wright,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brandon Williams,SEA,TE,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Zach Sudfeld,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jake Stoneburner,LAR,TE,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Richard Rodgers,GNB,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Jace Amaro,TEN,TE,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Austin Seferian-Jenkins,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Troy Niklas,ARI,TE,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Leonhardt,MIN,TE,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Trey Burton,PHI,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Marcel Jensen,WAS,TE,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nic Jacobs,JAC,TE,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Blake Annen,BUF,TE,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
RaShaun Allen,NOR,TE,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Justin Perillo,GNB,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
James O'Shaughnessy,KAN,TE,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
MyCole Pruitt,MIN,TE,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Gerald Christian,BUF,TE,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Chris Manhertz,NOR,TE,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nick Boyle,BAL,TE,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Darren Waller,BAL,TE,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Busta Anderson,SFO,TE,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ben Koyack,JAC,TE,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Kennard Backman,GNB,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
AJ Derby,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
E.J. Bibbs,CLE,TE,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Khari Lee,DET,TE,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jerome Cunningham,TEN,TE,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Wes Saxton,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Nick Vannett,SEA,TE,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Seth DeValve,CLE,TE,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Jerell Adams,NYG,TE,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
David Morgan II,MIN,TE,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dan Vitale,BUF,TE,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Rico Darnell Gathers,DAL,TE,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Thomas Duarte,MIA,TE,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Beau Sandland,CAR,TE,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Ben Braunecker,CHI,TE,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Stephen Anderson,HOU,TE,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Matt LaCosse,NYG,TE,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Erik Swoope,IND,TE,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Anthony Denham,HOU,TE,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Bryce Williams,NWE,TE,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Alan Cross,TAM,TE,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Braedon Bowman,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Brian Parker,NYJ,TE,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Dillon Gordon,PHI,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Joshua Perkins,ATL,TE,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Scott Simonson,CAR,TE,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Xavier Grimble,PIT,TE,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
Cardinals,ARI,DST,LA,L 13-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.3
Broncos,DEN,DST,@TB,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9.5
Texans,HOU,DST,Ten,W 27-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.9
Bengals,CIN,DST,Mia,W 22-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.4
Panthers,CAR,DST,@Atl,L 33-48,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.1
Colts,IND,DST,@Jax,L 27-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0
Bills,BUF,DST,@NE,W 16-0,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.8
Seahawks,SEA,DST,@NYJ,W 27-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.6
Jets,NYJ,DST,Sea,L 17-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.6
Jaguars,JAC,DST,Ind,W 30-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.3
Patriots,NWE,DST,Buf,L 0-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.2
Rams,LAR,DST,@Ari,W 17-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.2
Buccaneers,TAM,DST,Den,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.1
Redskins,WAS,DST,Cle,W 31-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.7
Vikings,MIN,DST,NYG,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.6
Raiders,OAK,DST,@Bal,W 28-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.6
Ravens,BAL,DST,Oak,L 27-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.4
Falcons,ATL,DST,Car,W 48-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.3
Titans,TEN,DST,@Hou,L 20-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.1
Browns,CLE,DST,@Wsh,L 20-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0
Lions,DET,DST,@Chi,L 14-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0
Giants,NYG,DST,@Min,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0
Chiefs,KAN,DST,@Pit,L 14-43,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.8
Steelers,PIT,DST,KC,W 43-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.7
Bears,CHI,DST,Det,W 17-14,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.7
Cowboys,DAL,DST,@SF,W 24-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.4
Dolphins,MIA,DST,@Cin,L 7-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.3
49ers,SFO,DST,Dal,L 17-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.4
Saints,NOR,DST,@SD,W 35-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.1
Chargers,SDG,DST,NO,L 34-35,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.5
Packers,GNB,DST,** BYE **,--/--,,,,,,,,,,,,,,,,
Eagles,PHI,DST,** BYE **,--/--,,,,,,,,,,,,,,,,
Stephen Gostkowski,NWE,K,Buf,L 0-16,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.9/2.1,2.9/2.9,9.4
Adam Vinatieri,IND,K,@Jax,L 27-30,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/1.9,2.9/2.9,8.8
Justin Tucker,BAL,K,Oak,L 27-28,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.9/2.1,2.5/2.6,8.7
Blair Walsh,MIN,K,NYG,W 24-10,,,,,,,,,,,1.2/1.2,0.5/0.7,0/0,1.9/2.2,2/2.1,8.5
Josh Lambo,SDG,K,NO,L 34-35,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.7/2.1,2.7/2.9,8.4
Dan Bailey,DAL,K,@SF,W 24-17,,,,,,,,,,,1/1,0.5/0.6,0/0,1.7/1.9,2.5/2.6,8.3
Dustin Hopkins,WAS,K,Cle,W 31-20,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/2,2.6/2.7,8.3
Chandler Catanzaro,ARI,K,LA,L 13-17,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/2,2.8/3,8.2
Matt Prater,DET,K,@Chi,L 14-17,,,,,,,,,,,1/1,0.5/0.5,0/0,1.6/1.8,2.5/2.6,8.1
Nick Novak,HOU,K,Ten,W 27-20,,,,,,,,,,,1.1/1.1,0.5/0.6,0/0,1.7/2,2.2/2.4,8.0
Matt Bryant,ATL,K,Car,W 48-33,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/1.9,2.3/2.3,8.0
Graham Gano,CAR,K,@Atl,L 33-48,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/1.9,2.8/3,8.0
Chris Boswell,PIT,K,KC,W 43-14,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.8/2.1,2.1/2.3,8.0
Steven Hauschka,SEA,K,@NYJ,W 27-17,,,,,,,,,,,1/1,0.4/0.5,0/0,1.6/1.8,2.4/2.4,7.8
Mike Nugent,CIN,K,Mia,W 22-7,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/2,2.5/2.7,7.8
Jason Myers,JAC,K,Ind,W 30-27,,,,,,,,,,,1/1,0.4/0.6,0/0,1.6/1.9,2.4/2.6,7.6
Josh Brown,NYG,K,@Min,L 10-24,,,,,,,,,,,1/1,0.4/0.5,0/0,1.6/1.8,2.1/2.1,7.5
Phil Dawson,SFO,K,Dal,L 17-24,,,,,,,,,,,1/1,0.5/0.6,0/0,1.6/1.9,2/2.1,7.4
Connor Barth,CHI,K,Det,W 17-14,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/1.9,2.2/2.4,7.4
Roberto Aguayo,TAM,K,Den,L 7-27,,,,,,,,,,,1/1,0.4/0.5,0/0,1.6/1.8,2.1/2.2,7.4
Cairo Santos,KAN,K,@Pit,L 14-43,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/1.9,2.1/2.3,7.3
Brandon McManus,DEN,K,@TB,W 27-7,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2.2/2.4,7.2
Sebastian Janikowski,OAK,K,@Bal,W 28-27,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.4/1.7,2.3/2.5,7.1
Wil Lutz,NOR,K,@SD,W 35-34,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.6,2.7/3,7.0
Nick Folk,NYJ,K,Sea,L 17-27,,,,,,,,,,,0.9/1,0.4/0.6,0/0,1.5/1.8,1.9/2.1,6.7
Dan Carpenter,BUF,K,@NE,W 16-0,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.6,2/2.1,6.5
Cody Parkey,CLE,K,@Wsh,L 20-31,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.4/1.7,1.8/1.9,6.4
Ryan Succop,TEN,K,@Hou,L 20-27,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.6,1.7/1.8,6.1
Andrew Franks,MIA,K,@Cin,L 7-22,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.6,1.8/2,6.1
Greg Zuerlein,LAR,K,@Ari,W 17-13,,,,,,,,,,,0.7/0.9,0.3/0.5,0/0,1.2/1.6,1.3/1.5,5.2
Jay Feely,FA,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,
Shayne Graham,ATL,K,Car,W 48-33,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Billy Cundiff,CLE,K,@Wsh,L 20-31,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Josh Scobee,NOR,K,@SD,W 35-34,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Robbie Gould,CHI,K,Det,W 17-14,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Shaun Suisham,PIT,K,KC,W 43-14,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Mason Crosby,GNB,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,
Garrett Hartley,PIT,K,KC,W 43-14,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Alex Henery,FA,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,
Kai Forbath,NOR,K,@SD,W 35-34,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Randy Bullock,NYG,K,@Min,L 10-24,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Brandon Bogotay,TAM,K,Den,L 7-27,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Caleb Sturgis,PHI,K,** BYE **,0/0,,,,,,,,,,,0/0,0/0,0/0,0/0,,
Zach Hocker,CIN,K,Mia,W 22-7,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Travis Coons,CLE,K,@Wsh,L 20-31,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Patrick Murray,CLE,K,@Wsh,L 20-31,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Jordan Gay,BUF,K,@NE,W 16-0,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
Kyle Brindza,NYJ,K,Sea,L 17-27,,,,,,,,,,,0/0,0/0,0/0,0/0,0/0,0.0
