Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Greg Olsen,SCOT,,CAR,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Matt Spaeth,WA (Wed),,PIT,TE,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Scott Chandler,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Clark Harris,WA (Wed),,CIN,TE,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Fred Davis,WA (Wed),,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Craig Stevens,WA (Wed),,TEN,TE,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Matthew Mulligan,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Casey,FA,,DEN,TE,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chase Coffman,WA (Wed),,IND,TE,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jared Cook,WA (Wed),,GNB,TE,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bear Pascoe,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Pettigrew,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ed Dickson,FA,,CAR,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Tony Moeaki,WA (Wed),,CHI,TE,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jim Dray,WA (Wed),,BUF,TE,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Garrett Graham,FA,,DEN,TE,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Hoomanawanui,WA (Wed),,NOR,TE,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anthony McCoy,WA (Wed),,SEA,TE,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andrew Quarless,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Richie Brockel,FA,,CAR,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jeff Cumberland,WA (Wed),,SDG,TE,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rob Housler,WA (Wed),,CHI,TE,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bruce Miller,WA (Wed),,SFO,TE,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Ausberry,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
D.J. Williams,WA (Wed),,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordan Cameron,WA (Wed),,MIA,TE,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Lee Smith,WA (Wed),,OAK,TE,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dwayne Allen,WA (Wed),,IND,TE,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Orson Charles,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ladarius Green,WA (Wed),,PIT,TE,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Hanna,FA,,DAL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Greg Scruggs,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Derek Carrier,WA (Wed),,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Sean McGrath,WA (Wed),,SDG,TE,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chase Ford,WA (Wed),,BAL,TE,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cooper Helfet,WA (Wed),,SEA,TE,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ifeanyi Momah,WA (Wed),,ARI,TE,Sea,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gavin Escobar,FA,,DAL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jordan Reed,SLIV,,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Williams,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Gragg,WA (Wed),,BUF,TE,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dion Sims,WA (Wed),,MIA,TE,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Justice Cunningham,WA (Wed),,LAR,TE,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Luke Willson,WA (Wed),,SEA,TE,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Pantale,WA (Wed),,PHI,TE,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Timothy Wright,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brandon Williams,WA (Wed),,SEA,TE,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Zach Sudfeld,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jake Stoneburner,WA (Wed),,LAR,TE,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Eric Ebron,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jace Amaro,WA (Wed),,TEN,TE,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Austin Seferian-Jenkins,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Troy Niklas,WA (Wed),,ARI,TE,Sea,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brian Leonhardt,WA (Wed),,MIN,TE,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marcel Jensen,WA (Wed),,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Asante Cleveland,WA (Wed),,SDG,TE,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nic Jacobs,WA (Wed),,JAC,TE,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Blake Annen,WA (Wed),,BUF,TE,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
RaShaun Allen,WA (Wed),,NOR,TE,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James O'Shaughnessy,WA (Wed),,KAN,TE,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
MyCole Pruitt,WA (Wed),,MIN,TE,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Randall Telfer,WA (Wed),,CLE,TE,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Gerald Christian,WA (Wed),,BUF,TE,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Neal Sterling,WA (Wed),,JAC,TE,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Manhertz,WA (Wed),,NOR,TE,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nick Boyle,WA (Wed),,BAL,TE,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeff Heuerman,FA,,DEN,TE,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darren Waller,WA (Wed),,BAL,TE,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Busta Anderson,WA (Wed),,SFO,TE,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ben Koyack,WA (Wed),,JAC,TE,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kennard Backman,WA (Wed),,GNB,TE,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Maxx Williams,WA (Wed),,BAL,TE,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
AJ Derby,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Geoff Swaim,FA,,DAL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
E.J. Bibbs,WA (Wed),,CLE,TE,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jerome Cunningham,WA (Wed),,TEN,TE,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Wes Saxton,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Seth DeValve,WA (Wed),,CLE,TE,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Temarrick Hemingway,WA (Wed),,LAR,TE,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jerell Adams,WA (Wed),,NYG,TE,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
David Morgan II,WA (Wed),,MIN,TE,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dan Vitale,WA (Wed),,CLE,TE,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rico Darnell Gathers,FA,,DAL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Thomas Duarte,WA (Wed),,MIA,TE,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Beau Sandland,FA,,CAR,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Ben Braunecker,WA (Wed),,CHI,TE,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Matt LaCosse,WA (Wed),,NYG,TE,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anthony Denham,FA,,HOU,TE,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bryce Williams,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alan Cross,WA (Wed),,TAM,TE,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Braedon Bowman,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brian Parker,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dillon Gordon,WA (Wed),,PHI,TE,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joshua Perkins,WA (Wed),,ATL,TE,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ross Travis,WA (Wed),,KAN,TE,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Scott Simonson,FA,,CAR,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Broncos,BKN,,DEN,DST,Hou,Mon 8:30,,,,1.1,,,,,,,,,,,,0.0,3.3,0.9,0.4,1.1,0.1,0.0,10.7
Ravens,WA (Wed),,BAL,DST,@NYJ,L 16-24,,,,1.4,,,,,,,,,,,,0.0,3.2,1.1,0.6,1.4,0.1,0.0,10.6
Giants,WA (Wed),,NYG,DST,@LA,W 17-10,,,,1.1,,,,,,,,,,,,0.0,2.6,1.3,0.7,1.1,0.1,0.0,10.5
Cowboys,FA,,DAL,DST,** BYE **,0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
Panthers,FUNK,,CAR,DST,** BYE **,0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
Patriots,WA (Wed),,NWE,DST,@Pit,W 27-16,,,,1.7,,,,,,,,,,,,0.0,2.8,0.8,0.4,1.7,0.1,0.1,8.3
Seahawks,NOG,,SEA,DST,@Ari,T 6-6,,,,1.3,,,,,,,,,,,,0.0,2.9,1.2,0.6,1.3,0.1,0.0,8.2
Raiders,WA (Wed),,OAK,DST,@Jax,W 33-16,,,,1.4,,,,,,,,,,,,0.0,3.4,1.4,0.7,1.4,0.1,0.1,8.1
Bills,APE,,BUF,DST,@Mia,L 25-28,,,,1.1,,,,,,,,,,,,0.0,3.2,1.0,0.5,1.1,0.1,0.1,8.0
Bengals,GARI,,CIN,DST,Cle,W 31-17,,,,1.2,,,,,,,,,,,,0.0,3.3,0.9,0.4,1.2,0.1,0.0,7.9
Vikings,BKN,,MIN,DST,@Phi,L 10-21,,,,0.9,,,,,,,,,,,,0.0,3.5,1.2,0.6,0.9,0.1,0.0,7.9
Cardinals,SLIV,,ARI,DST,Sea,T 6-6,,,,0.9,,,,,,,,,,,,0.0,3.6,0.9,0.4,0.9,0.1,0.1,7.8
Buccaneers,WA (Wed),,TAM,DST,@SF,W 34-17,,,,0.9,,,,,,,,,,,,0.0,3.1,1.1,0.6,0.9,0.1,0.1,7.7
Jets,FUNK,,NYJ,DST,Bal,W 24-16,,,,1.3,,,,,,,,,,,,0.0,3.0,1.4,0.7,1.3,0.1,0.1,7.5
Rams,NOG,,LAR,DST,NYG,L 10-17,,,,0.9,,,,,,,,,,,,0.0,3.1,1.2,0.6,0.9,0.1,0.1,7.3
Jaguars,WA (Wed),,JAC,DST,Oak,L 16-33,,,,1.1,,,,,,,,,,,,0.0,2.1,1.3,0.6,1.1,0.1,0.0,7.1
Texans,SCOT,,HOU,DST,@Den,Mon 8:30,,,,1.0,,,,,,,,,,,,0.0,2.5,0.9,0.5,1.0,0.1,0.0,6.9
Falcons,WA (Wed),,ATL,DST,SD,L 30-33,,,,1.2,,,,,,,,,,,,0.0,2.7,1.3,0.7,1.2,0.1,0.0,6.8
Bears,WA (Wed),,CHI,DST,@GB,L 10-26,,,,0.7,,,,,,,,,,,,0.0,2.9,1.0,0.5,0.7,0.1,0.0,6.7
Titans,WA (Wed),,TEN,DST,Ind,L 26-34,,,,1.3,,,,,,,,,,,,0.0,2.7,1.0,0.5,1.3,0.1,0.1,6.5
Packers,LOS,,GNB,DST,Chi,W 26-10,,,,1.1,,,,,,,,,,,,0.0,2.6,1.3,0.6,1.1,0.1,0.0,6.4
Colts,WA (Wed),,IND,DST,@Ten,W 34-26,,,,0.9,,,,,,,,,,,,0.0,2.8,1.3,0.7,0.9,0.1,0.0,6.3
Lions,WA (Wed),,DET,DST,Wsh,W 20-17,,,,0.9,,,,,,,,,,,,0.0,2.4,1.6,0.8,0.9,0.1,0.0,6.3
Eagles,APE,,PHI,DST,Min,W 21-10,,,,0.8,,,,,,,,,,,,0.0,2.1,1.1,0.6,0.8,0.1,0.0,6.2
49ers,WA (Wed),,SFO,DST,TB,L 17-34,,,,1.1,,,,,,,,,,,,0.0,2.6,0.9,0.5,1.1,0.1,0.1,6.2
Chiefs,WA (Wed),,KAN,DST,NO,W 27-21,,,,1.2,,,,,,,,,,,,0.0,2.3,0.9,0.4,1.2,0.1,0.0,6.1
Dolphins,WA (Wed),,MIA,DST,Buf,W 28-25,,,,0.8,,,,,,,,,,,,0.0,2.9,1.1,0.6,0.8,0.1,0.1,6.0
Redskins,WA (Wed),,WAS,DST,@Det,L 17-20,,,,0.8,,,,,,,,,,,,0.0,2.6,0.8,0.4,0.8,0.1,0.0,5.3
Chargers,WA (Wed),,SDG,DST,@Atl,W 33-30,,,,1.0,,,,,,,,,,,,0.0,2.4,1.2,0.6,1.0,0.1,0.0,5.1
Browns,WA (Wed),,CLE,DST,@Cin,L 17-31,,,,0.7,,,,,,,,,,,,0.0,2.3,1.0,0.5,0.7,0.1,0.1,4.8
Steelers,WA (Wed),,PIT,DST,NE,L 16-27,,,,0.9,,,,,,,,,,,,0.0,2.5,0.9,0.5,0.9,0.1,0.0,4.8
Saints,WA (Wed),,NOR,DST,@KC,L 21-27,,,,0.6,,,,,,,,,,,,0.0,3.3,1.0,0.5,0.6,0.1,0.0,4.0
Matt Bryant,SLIV,,ATL,K,SD,L 30-33,,,,,,,,,,,1.2/1.2,0.5/0.7,0/0,2/2.2,3.5/3.6,,,,,,,,10.1
Stephen Gostkowski,WA (Wed),,NWE,K,@Pit,W 27-16,,,,,,,,,,,1.1/1.1,0.5/0.6,0/0,1.9/2.1,3/3,,,,,,,,9.3
Mike Nugent,WA (Wed),,CIN,K,Cle,W 31-17,,,,,,,,,,,1.2/1.3,0.5/0.7,0/0,1.9/2.4,2.7/2.9,,,,,,,,9.0
Matt Prater,NOG,,DET,K,Wsh,W 20-17,,,,,,,,,,,1.1/1.1,0.5/0.6,0/0,1.9/2.1,2.6/2.6,,,,,,,,8.9
Cairo Santos,WA (Wed),,KAN,K,NO,W 27-21,,,,,,,,,,,1.2/1.3,0.5/0.7,0/0,1.9/2.3,2.6/2.9,,,,,,,,8.9
Jason Myers,WA (Wed),,JAC,K,Oak,L 16-33,,,,,,,,,,,1.1/1.2,0.5/0.7,0/0,1.9/2.2,2.7/3,,,,,,,,8.9
Adam Vinatieri,LOS,,IND,K,@Ten,W 34-26,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.9/2.1,2.3/2.4,,,,,,,,8.8
Dustin Hopkins,APE,,WAS,K,@Det,L 17-20,,,,,,,,,,,1.1/1.2,0.5/0.7,0/0,1.9/2.2,2.5/2.7,,,,,,,,8.7
Josh Lambo,GARI,,SDG,K,@Atl,W 33-30,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.8/2.1,2.8/3,,,,,,,,8.6
Mason Crosby,FUNK,,GNB,K,Chi,W 26-10,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/2,2.8/2.9,,,,,,,,8.5
Dan Carpenter,WA (Wed),,BUF,K,@Mia,L 25-28,,,,,,,,,,,1/1,0.4/0.6,0/0,1.6/1.9,2.6/2.8,,,,,,,,7.9
Blair Walsh,WA (Wed),,MIN,K,@Phi,L 10-21,,,,,,,,,,,1.1/1.2,0.5/0.6,0/0,1.8/2.2,1.7/1.8,,,,,,,,7.9
Sebastian Janikowski,WA (Wed),,OAK,K,@Jax,W 33-16,,,,,,,,,,,0.9/1,0.4/0.6,0/0,1.5/1.8,2.8/3.1,,,,,,,,7.8
Phil Dawson,WA (Wed),,SFO,K,TB,L 17-34,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.8,2.7/2.8,,,,,,,,7.8
Roberto Aguayo,WA (Wed),,TAM,K,@SF,W 34-17,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/1.9,2.5/2.7,,,,,,,,7.8
Justin Tucker,BKN,,BAL,K,@NYJ,L 16-24,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.7/2,2.1/2.2,,,,,,,,7.7
Steven Hauschka,LOS,,SEA,K,@Ari,T 6-6,,,,,,,,,,,1/1,0.5/0.5,0/0,1.6/1.8,2/2.1,,,,,,,,7.5
Brandon McManus,SCOT,,DEN,K,Hou,Mon 8:30,,,,,,,,,,,1/1.1,0.5/0.6,0/0,1.6/2,2/2.1,,,,,,,,7.4
Robbie Gould,WA (Wed),,NYG,K,@LA,W 17-10,,,,,,,,,,,1/1,0.4/0.6,0/0,1.6/1.9,2/2.1,,,,,,,,7.2
Ryan Succop,WA (Wed),,TEN,K,Ind,L 26-34,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.4/1.7,2.6/2.8,,,,,,,,7.1
Chris Boswell,WA (Wed),,PIT,K,NE,L 16-27,,,,,,,,,,,1/1,0.4/0.6,0/0,1.6/1.9,1.9/2,,,,,,,,7.0
Nick Folk,WA (Wed),,NYJ,K,Bal,W 24-16,,,,,,,,,,,1/1.1,0.4/0.6,0/0,1.6/2,1.8/2,,,,,,,,7.0
Wil Lutz,WA (Wed),,NOR,K,@KC,L 21-27,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.4/1.6,2.6/2.8,,,,,,,,7.0
Chandler Catanzaro,WA (Wed),,ARI,K,Sea,T 6-6,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.5/1.7,2.2/2.3,,,,,,,,7.0
Cody Parkey,WA (Wed),,CLE,K,@Cin,L 17-31,,,,,,,,,,,0.9/1,0.4/0.6,0/0,1.5/1.9,1.8/1.9,,,,,,,,6.9
Caleb Sturgis,WA (Wed),,PHI,K,Min,W 21-10,,,,,,,,,,,0.9/1.1,0.4/0.6,0/0,1.5/1.9,1.8/2,,,,,,,,6.8
Connor Barth,WA (Wed),,CHI,K,@GB,L 10-26,,,,,,,,,,,0.9/1,0.4/0.5,0/0,1.4/1.7,1.8/2,,,,,,,,6.5
Nick Novak,FA,,HOU,K,@Den,Mon 8:30,,,,,,,,,,,0.9/0.9,0.4/0.5,0/0,1.4/1.7,1.6/1.6,,,,,,,,6.4
Andrew Franks,WA (Wed),,MIA,K,Buf,W 28-25,,,,,,,,,,,0.8/0.9,0.4/0.5,0/0,1.3/1.6,1.9/2.1,,,,,,,,6.2
